%ID	PROTEINA	BandaLogInv1	BandaLogInv2	BandaLogInv3	BandaLogInv4	BandaLogInv5	BandaLogInv6	BandaLogInv7	BandaLogInv8	BandaLogInv9	BandaLogInv10	BandaLogInv11	BandaLogInv12	BandaLogInv13	BandaLogInv14	BandaLogInv15	BandaLogInv16	BandaLogInv17	BandaLogInv18	BandaLogInv19	BandaLogInv20	BandaLogInv21	BandaLogInv22	BandaLogInv23	BandaLogInv24	BandaLogInv25	BandaLogInv107	BandaLogInv108	BandaLogInv109	BandaLogInv110	BandaLogInv111	BandaLogInv112	BandaLogInv113	BandaLogInv114	BandaLogInv115	BandaLogInv116	BandaLogInv117	BandaLogInv118	BandaLogInv119	BandaLogInv120	BandaLogInv121	BandaLogInv122	BandaLogInv123	BandaLogInv124	BandaLogInv125	BandaLogInv126	BandaLogInv127	BandaLogInv128	BandaLogInv129	BandaLogInv130	BandaLogInv131	BandaLogInv132	BandaLogInv133	BandaLogInv134	BandaLogInv135	BandaLogInv136	BandaLogInv137	BandaLogInv138	BandaLogInv139	BandaLogInv140	BandaLogInv169	BandaLogInv170	BandaLogInv171	BandaLogInv172	BandaLogInv173	BandaLogInv174	BandaLogInv175	BandaLogInv176	BandaLogInv177	BandaLogInv178	BandaLogInv179	BandaLogInv180	BandaLogInv181	BandaLogInv182	BandaLogInv183	BandaLogInv184	BandaLogInv185	BandaLogInv186	BandaLogInv187	BandaLogInv188	BandaLogInv189	BandaLogInv190	BandaLogInv191	BandaLogInv192	BandaLogInv193	BandaLogInv194	BandaLogInv224	BandaLogInv225	BandaLogInv226	BandaLogInv227	BandaLogInv228	BandaLogInv229	BandaLogInv230	BandaLogInv231	BandaLogInv232	BandaLogInv233	BandaLogInv234	BandaLogInv235	BandaLogInv236	BandaLogInv237	BandaLogInv238	BandaLogInv239	BandaLogInv240
53	67.15	2.506557174	2.632900021	2.73569048	2.836832844	2.917785755	2.982538561	3.037423518	3.08180597	3.108246527	3.109672701	3.085010235	3.060650886	3.031259745	2.998218571	2.957144261	2.912917181	2.869259046	2.818911328	2.769623358	2.727723099	2.685475497	2.646715057	2.6086823	2.572441899	2.536891744	1.356345535	1.355877187	1.354080618	1.350406515	1.345180532	1.339868994	1.33434924	1.328771181	1.32359041	1.318450985	1.31342675	1.307702037	1.302137152	1.295785387	1.289282095	1.282664021	1.276434867	1.270390148	1.264737568	1.259670672	1.257053316	1.253103606	1.248561613	1.24394722	1.239368499	1.23343335	1.226852703	1.219005337	1.209885198	1.199721222	1.188310965	1.176422045	1.164589392	1.152428323	1.006031456	1.006170934	1.006773069	1.005911761	1.004690951	1.002890796	1.000685964	0.994020322	0.986249865	0.983672581	0.987283941	0.995088535	1.00254106	1.007568946	1.009643165	1.010151431	1.008831997	1.006614737	1.004935352	1.002739097	1.000687435	0.997575654	0.994430549	0.991333722	0.989545336	0.986331625	0.818163076	0.808837848	0.798948303	0.791269681	0.78767444	0.788378152	0.791477678	0.796401282	0.80164472	0.804724507	0.80671898	0.807387375	0.807216823	0.805540335	0.802652713	0.797698968	0.790338218
54	66.93	2.447356894	2.566929028	2.672458126	2.771950825	2.852690918	2.918379254	2.973288293	3.015809585	3.040002939	3.04135794	3.019259902	2.99818334	2.966920374	2.933799674	2.897969431	2.856328548	2.814410546	2.768234579	2.722256191	2.681890606	2.640787457	2.601828727	2.565372288	2.531882213	2.498249385	1.298968893	1.298768708	1.297389732	1.294245361	1.289372436	1.284305192	1.279135909	1.273626381	1.268633558	1.263440499	1.258343556	1.253086263	1.248125848	1.242721054	1.236920304	1.231485444	1.226939489	1.222044521	1.21769868	1.213279124	1.21167364	1.208318981	1.204868646	1.201585343	1.198055357	1.193145895	1.18715326	1.179656305	1.171061871	1.161380656	1.150477983	1.139101203	1.127883735	1.116082541	0.971549068	0.971226234	0.970859549	0.968937524	0.966689444	0.963708134	0.960549882	0.953171986	0.943745917	0.940730467	0.94438128	0.952698038	0.96112602	0.966351163	0.968944098	0.969366063	0.968385941	0.96638574	0.964440039	0.96198108	0.959010714	0.955498793	0.951923247	0.948744165	0.946384949	0.943436146	0.7692704	0.760146899	0.750688872	0.743707375	0.739561717	0.738664362	0.741262336	0.746868393	0.751735745	0.755179825	0.757187676	0.758634194	0.758380095	0.756665725	0.752689355	0.747475023	0.739852672
55	67.06	2.458330444	2.581566061	2.687613231	2.783585475	2.864897709	2.929100006	2.981487308	3.027143631	3.051707345	3.052772946	3.030936386	3.007731182	2.979935547	2.94913697	2.910501137	2.867799246	2.826100853	2.777547989	2.731631721	2.690625342	2.650328582	2.611753813	2.574018871	2.537421094	2.502951831	1.304123634	1.303835178	1.301903249	1.298361722	1.293334112	1.288163426	1.282866199	1.277470731	1.27244325	1.267425937	1.262620965	1.257154866	1.252097991	1.246127929	1.240011812	1.2336616	1.22777175	1.221559982	1.216176554	1.211370241	1.208418243	1.204288177	1.199816915	1.195050777	1.190041966	1.183915762	1.177249469	1.169610436	1.160680683	1.151072289	1.140222523	1.129302505	1.118284165	1.10722272	0.950732284	0.94914442	0.948287884	0.946792191	0.945608246	0.944049837	0.942243165	0.938653854	0.934658252	0.933615201	0.9356068	0.939124871	0.9416029	0.942702263	0.942198994	0.941481683	0.939845992	0.937732764	0.936432661	0.934608316	0.933219308	0.931298848	0.929385231	0.927165438	0.925391289	0.922993388	0.770216002	0.760532677	0.75070495	0.74322908	0.739737731	0.741170566	0.745127865	0.75067087	0.75552218	0.759173464	0.761556659	0.762818382	0.763220961	0.761879529	0.759091392	0.754798393	0.748729683
56	69.54	2.385415155	2.493187342	2.597945867	2.695744765	2.770468673	2.823809363	2.864487984	2.906901894	2.936856139	2.932412701	2.911509369	2.883627681	2.853006147	2.819131949	2.78355856	2.744699685	2.697371349	2.651153895	2.608476041	2.567306094	2.529412688	2.489981541	2.447304307	2.411603389	2.377686597	1.261475985	1.262631848	1.262005716	1.258985349	1.254462815	1.249548697	1.24475015	1.240865245	1.237143078	1.233162109	1.229018321	1.22413528	1.219038384	1.213653069	1.207818749	1.201198287	1.193943255	1.186758312	1.181771838	1.178459029	1.17501405	1.169431748	1.163577601	1.1566436	1.150121057	1.144101467	1.138183099	1.131771786	1.124832728	1.117428007	1.108852721	1.100443821	1.092556813	1.085331865	0.949337819	0.948162402	0.947403363	0.946655129	0.946209703	0.945115277	0.943106777	0.939341469	0.936036098	0.938181723	0.941603869	0.944320578	0.94459218	0.943892267	0.942046692	0.940573541	0.93934187	0.937801851	0.937115715	0.935753463	0.93438053	0.932625723	0.930333385	0.929099854	0.927464711	0.925209681	0.780566391	0.767689267	0.75625897	0.750766515	0.751832419	0.754253311	0.760523542	0.766450593	0.771485506	0.774430514	0.776579428	0.777264124	0.777237598	0.77610849	0.773039533	0.767984521	0.762047522
57	67.91	2.45022845	2.565345842	2.672334117	2.761590523	2.836611708	2.89260644	2.94668946	2.989911717	3.017378663	3.016916407	2.997398576	2.975054631	2.949554804	2.918226303	2.883922207	2.85052151	2.810495963	2.770289088	2.727771816	2.684328847	2.640551141	2.601437213	2.56206529	2.524996759	2.490723622	1.318205733	1.3184388	1.316690221	1.312342992	1.306663025	1.300734051	1.294918684	1.288909434	1.28312868	1.277214928	1.271348177	1.265618979	1.25981941	1.254576076	1.249691179	1.245329582	1.241525028	1.238109234	1.235891441	1.234212062	1.233054255	1.232464083	1.23285343	1.232775261	1.231348802	1.22772219	1.220716634	1.210896369	1.198128046	1.182780426	1.165967281	1.148790015	1.132781463	1.118438249	0.940373633	0.937810138	0.935758748	0.933679357	0.932200381	0.93129514	0.930591786	0.931891263	0.933076605	0.933051317	0.931696368	0.929267571	0.92679156	0.924377668	0.922568367	0.921231399	0.919777532	0.918242655	0.916302703	0.914353504	0.91230479	0.910662612	0.90875992	0.907606042	0.905807598	0.904105139	0.752438069	0.741087113	0.732224365	0.726173805	0.722704611	0.7246965	0.731005355	0.736418494	0.741844682	0.74550335	0.748295286	0.749800006	0.749930429	0.747868385	0.744055312	0.738056196	0.731609801
58	65.55	2.081535426	2.175260127	2.256942021	2.334907669	2.392068181	2.429428334	2.460652376	2.495324659	2.520884988	2.518340472	2.499495166	2.476815789	2.455899418	2.431456518	2.406834906	2.375496948	2.337734293	2.301175808	2.26731847	2.235950668	2.205914355	2.173960455	2.137157759	2.105571361	2.077250213	1.079719952	1.080797744	1.079874855	1.07649214	1.072126235	1.067140792	1.063081908	1.059711143	1.057194697	1.054433322	1.051535976	1.048309341	1.044626797	1.041336038	1.037366606	1.032835576	1.027211218	1.022080366	1.019904136	1.020482623	1.020217394	1.017732539	1.014693028	1.00949628	1.00467701	1.000790661	0.996299604	0.991071688	0.984169371	0.976143242	0.966928296	0.957914231	0.949717809	0.942997822	0.808103438	0.805310783	0.802994806	0.800840454	0.799313211	0.796853533	0.793292646	0.789149154	0.786378967	0.78778129	0.788122406	0.786457367	0.781927674	0.777494506	0.77285446	0.769490636	0.766513682	0.76435182	0.763306879	0.762161729	0.761290415	0.760459095	0.758750389	0.756963217	0.754629576	0.752804769	0.6120745	0.598325985	0.585532311	0.579474996	0.582552949	0.586639278	0.593177352	0.598683405	0.603644285	0.60659326	0.608229848	0.608584126	0.609095575	0.608289475	0.605602591	0.601392584	0.59654954
59	68.58	2.383915116	2.500974133	2.606973129	2.704351616	2.782576211	2.838593292	2.885727975	2.933373616	2.963538957	2.961073958	2.941860855	2.91605098	2.8855418	2.849145922	2.810620771	2.771661057	2.723148227	2.675477478	2.629119625	2.583325594	2.540373195	2.498032472	2.45337545	2.414262456	2.377514178	1.262906663	1.264011023	1.263454239	1.260430301	1.256002674	1.25106202	1.2462914	1.241867343	1.237443485	1.232766525	1.227764435	1.22221521	1.216393614	1.210927181	1.204840481	1.198611213	1.191823261	1.185040744	1.179767327	1.175286526	1.170714995	1.164983753	1.159422376	1.152868729	1.146607941	1.140070846	1.133084711	1.125642407	1.117271491	1.108398943	1.098527207	1.088678399	1.079600911	1.071123144	0.927081724	0.92532698	0.923888257	0.922320789	0.92146961	0.920361092	0.919203019	0.91752756	0.916183273	0.917490214	0.919403723	0.920292191	0.919594726	0.918358218	0.916718865	0.915615876	0.914672106	0.913637739	0.912511798	0.911243566	0.90986751	0.908690018	0.906831088	0.90574374	0.904401891	0.903022937	0.763162604	0.751001032	0.741066776	0.735859346	0.735042139	0.737307174	0.743467588	0.749535931	0.754885506	0.758459656	0.761112247	0.762013458	0.762650792	0.761226416	0.757882618	0.752613858	0.746670346
60	68.15	2.496037648	2.620529036	2.729062521	2.827901214	2.908622131	2.975982236	3.030641701	3.075666324	3.104685865	3.101217487	3.078258353	3.053366373	3.020876234	2.98708682	2.950654857	2.909987276	2.866542865	2.819405543	2.772793339	2.732265507	2.691447127	2.651449194	2.614400193	2.579757793	2.547031474	1.345948862	1.345485288	1.343975753	1.340646044	1.335664898	1.330195796	1.324579202	1.318641038	1.313345629	1.307555007	1.302144227	1.296418264	1.29088709	1.284671457	1.278416255	1.272479999	1.267148417	1.261692568	1.256712288	1.251750037	1.249351715	1.245406059	1.241496183	1.237637319	1.233493206	1.228011343	1.221552193	1.213579678	1.204455252	1.19386843	1.182253896	1.170066463	1.157850742	1.145343874	0.99562644	0.99546159	0.995467501	0.993858056	0.99200815	0.989511949	0.986409004	0.979134305	0.969637828	0.966947492	0.970594928	0.978188039	0.986295386	0.991595825	0.993935934	0.994465524	0.993151447	0.990694598	0.98864784	0.985414545	0.982568005	0.978756166	0.975260266	0.971635485	0.969113797	0.965974358	0.786951806	0.777503438	0.768250896	0.761252546	0.756897308	0.755785915	0.757992567	0.763014175	0.768215072	0.771479882	0.773881141	0.774744679	0.774654236	0.772344989	0.768783548	0.763035944	0.755396065
61	66.42	2.403403487	2.526143036	2.633239694	2.730310898	2.808629796	2.863036868	2.913192678	2.958084682	2.990209465	2.991719608	2.971430001	2.946202144	2.919945142	2.885700339	2.852951138	2.81334171	2.765709359	2.71725706	2.671616085	2.62780702	2.586174215	2.543645642	2.497817829	2.457693111	2.421093501	1.265532795	1.266362921	1.265259244	1.261844127	1.256969851	1.251518218	1.246729922	1.242314738	1.23827068	1.233908801	1.228965411	1.223770007	1.218134515	1.21274037	1.206380398	1.199747976	1.192116923	1.184444325	1.179266666	1.175560636	1.17112216	1.165150245	1.158779034	1.151119298	1.143779613	1.137070736	1.13031483	1.122925523	1.114455839	1.105357842	1.095444355	1.085738015	1.076996464	1.069123912	0.91799961	0.915750621	0.913839972	0.912823936	0.91251917	0.912510115	0.912316709	0.913458768	0.916920653	0.919343671	0.918950533	0.915183077	0.910437553	0.906882034	0.904031846	0.902555623	0.901003669	0.899547294	0.899249429	0.898830682	0.898478509	0.898110328	0.897141702	0.896720343	0.895496055	0.894162381	0.766286068	0.752822509	0.741714396	0.736426755	0.7381676	0.741869631	0.748204171	0.753879566	0.758842865	0.762247019	0.764877168	0.765829567	0.766239254	0.765644143	0.762332598	0.757940833	0.753019394
62	68.73	2.517750942	2.642920474	2.752478925	2.852016407	2.93115883	2.999389673	3.05535033	3.099395497	3.12541383	3.125692675	3.104481958	3.07885803	3.048688226	3.017337713	2.97807581	2.934669128	2.891758202	2.843265424	2.79719393	2.754740727	2.714256932	2.674765608	2.637642165	2.602348534	2.568214588	1.355811197	1.355473187	1.353832491	1.350432251	1.345336856	1.340566916	1.335337421	1.329856119	1.325007419	1.320034458	1.315230485	1.310012194	1.30505299	1.299391398	1.293235856	1.287320715	1.281961718	1.276438771	1.271610792	1.267230725	1.265226931	1.261722556	1.257650976	1.253742719	1.249282618	1.243750897	1.237615048	1.229649454	1.220605216	1.210468905	1.198935824	1.187053253	1.175146033	1.162642308	1.006484573	1.006481631	1.006999479	1.006053375	1.004719892	1.002897614	1.000806598	0.994642174	0.987044994	0.984792214	0.988200409	0.995131965	1.001956067	1.006112517	1.00788394	1.008330825	1.006929082	1.004608795	1.002867213	1.000435015	0.998042222	0.99506734	0.992055312	0.988974965	0.986937715	0.983658132	0.813702405	0.80400421	0.794565084	0.786718222	0.783014182	0.783342933	0.78652757	0.791688286	0.796462644	0.799875041	0.801854448	0.802916178	0.802694059	0.800496942	0.79787699	0.792928527	0.785678484
63	68.61	2.449784351	2.570560226	2.678737418	2.776282584	2.853491712	2.917726182	2.966996587	3.012446443	3.038798226	3.035037119	3.013906237	2.990697864	2.958719604	2.92628043	2.888572521	2.848127681	2.804608074	2.757995003	2.713145057	2.673075439	2.63290782	2.596185877	2.559378018	2.524878579	2.490791236	1.306976256	1.306459311	1.304788553	1.301314298	1.296330655	1.291118892	1.286115821	1.280799206	1.275822846	1.270858559	1.26624647	1.260859672	1.255718342	1.249690402	1.243222319	1.236864002	1.23091721	1.224377966	1.218756265	1.213635099	1.210878535	1.206585337	1.20181549	1.196864171	1.191761037	1.186025855	1.179501185	1.172129474	1.16403345	1.154952267	1.145108808	1.135062561	1.125006351	1.114420657	0.969653402	0.969003642	0.96850286	0.966930382	0.965002588	0.96245491	0.95970114	0.952956125	0.944639611	0.941805073	0.944961789	0.952172835	0.958867078	0.963226595	0.965099702	0.965112293	0.963490221	0.96111247	0.959490652	0.956902721	0.954338375	0.951334444	0.948169605	0.944903935	0.942423742	0.939134882	0.766639718	0.756906905	0.747273087	0.739418049	0.735464263	0.736043988	0.739238103	0.744083055	0.74888343	0.752097013	0.753845791	0.754917768	0.754578676	0.752677017	0.749368172	0.74457853	0.737400921
64	68.34	2.378573628	2.496680956	2.605901967	2.69578541	2.776895809	2.837345125	2.892251414	2.933668744	2.960922437	2.960330281	2.939374023	2.915626104	2.886477442	2.855514699	2.816872777	2.775841642	2.732354649	2.685270468	2.638644236	2.595872924	2.55240436	2.512407083	2.472859744	2.435115835	2.398410683	1.268110472	1.268005494	1.266714009	1.263423292	1.258718868	1.253619483	1.248399758	1.243235943	1.238175583	1.23308809	1.228000755	1.222593302	1.217116666	1.211026128	1.204737343	1.198367551	1.192341927	1.185806419	1.1803202	1.174801792	1.171069193	1.166065208	1.161064644	1.155755713	1.149995782	1.143241241	1.136152271	1.127597702	1.118285984	1.107981944	1.096843536	1.085246576	1.074056693	1.062583136	0.895972245	0.89319962	0.891081129	0.888711122	0.886526311	0.883991897	0.882041342	0.878739365	0.876154525	0.875156479	0.875388295	0.875725518	0.874763378	0.872818248	0.870784732	0.86907659	0.86684773	0.864487582	0.863215893	0.86099961	0.859681464	0.857832983	0.856749579	0.854926905	0.853528077	0.851031759	0.706279645	0.696344111	0.68698106	0.679670264	0.676583441	0.678894416	0.682806507	0.688070827	0.693318503	0.697316412	0.700184997	0.701719179	0.702625687	0.701428098	0.699252371	0.69553644	0.689881306
65	67.43	2.445202401	2.560471746	2.664856036	2.756542548	2.839541909	2.903003852	2.954815158	3.000439673	3.028472598	3.029595424	3.006881885	2.982329854	2.950767924	2.917678857	2.876636591	2.832815519	2.788155479	2.738249252	2.691424048	2.647858547	2.607757234	2.568866264	2.531449218	2.496693241	2.461388891	1.300521807	1.300203149	1.298605665	1.29522073	1.290475792	1.285647119	1.280708792	1.275568111	1.270873273	1.266243	1.261742774	1.256760072	1.251738882	1.246182101	1.240193468	1.234003023	1.22833475	1.222614762	1.217319324	1.212759207	1.210383757	1.206503867	1.202361222	1.19789137	1.193314822	1.18791552	1.18210562	1.175112216	1.167469632	1.158794171	1.149377026	1.139717248	1.129907754	1.119704805	0.984993884	0.984718866	0.984612198	0.98345729	0.982247741	0.980131634	0.977409142	0.971383198	0.963618387	0.961390777	0.964736795	0.971655455	0.978965368	0.98301347	0.984784487	0.985089706	0.983838365	0.981788413	0.98034861	0.978186172	0.975873907	0.973110485	0.970258077	0.967482649	0.965491524	0.962468691	0.796284525	0.78654753	0.777105926	0.769028283	0.765384676	0.766190604	0.769519661	0.774443943	0.779580376	0.782654277	0.784603023	0.785806588	0.785751826	0.784049845	0.780912069	0.776314088	0.769177572
66	68.13	2.320140617	2.430762005	2.530151408	2.615885004	2.689065037	2.754182431	2.803280794	2.845992304	2.87159211	2.869814435	2.849275374	2.826437983	2.793041758	2.760086824	2.720647534	2.677457881	2.633048778	2.585216143	2.538432898	2.495323695	2.453505493	2.412851645	2.374987709	2.340565666	2.306701365	1.228043087	1.228295047	1.227426018	1.22462301	1.220483134	1.215910691	1.211084137	1.206238072	1.201733574	1.197118595	1.192637386	1.187843753	1.183287983	1.178281233	1.173184918	1.168180928	1.163901309	1.159248598	1.154983731	1.150945769	1.148961082	1.145754702	1.142379287	1.138862397	1.135367157	1.130588934	1.124945344	1.118097756	1.11046606	1.101602319	1.091940757	1.081734099	1.071485188	1.060615435	0.929608522	0.929275077	0.928368752	0.926093392	0.92349123	0.920248844	0.916772808	0.908816439	0.898916938	0.895877104	0.899583918	0.907617507	0.915973188	0.92118047	0.924006202	0.9246414	0.923804662	0.921626489	0.919920505	0.917268194	0.914637288	0.911169431	0.908114666	0.904789414	0.903101301	0.899549166	0.728339882	0.71898563	0.709887146	0.702722777	0.698917381	0.698049939	0.700449618	0.705968713	0.711008503	0.714556558	0.716816483	0.717940861	0.718145316	0.715941553	0.712520355	0.707069674	0.699612969
67	68.8	2.521654354	2.645514415	2.750082344	2.846435505	2.927761688	2.991036641	3.040629167	3.083325081	3.109098212	3.108764751	3.084298475	3.060313007	3.03031204	2.996582595	2.957757114	2.914576617	2.871188373	2.823127954	2.776212932	2.732451255	2.690608084	2.650565982	2.610313624	2.574286793	2.538353983	1.368948435	1.36900216	1.367703456	1.364698166	1.360085418	1.355231859	1.350221802	1.345115878	1.340249554	1.335272811	1.330075577	1.324422569	1.318935008	1.312724224	1.30612482	1.299543946	1.293166549	1.286756022	1.28060221	1.274526159	1.270263179	1.264682051	1.258923024	1.253318995	1.247367416	1.240661876	1.233481624	1.225560078	1.216777732	1.207144335	1.196464896	1.185857198	1.175207631	1.164129998	1.014373296	1.013871115	1.014171818	1.013663625	1.013206652	1.012165497	1.011265866	1.007566371	1.002714309	1.001587044	1.00400712	1.008259833	1.012373973	1.01431055	1.014754625	1.014432208	1.013118527	1.010857061	1.009219148	1.007220955	1.005186326	1.0028035	1.000813585	0.998172451	0.996482878	0.993409689	0.832915931	0.82335432	0.813742685	0.806332008	0.802726734	0.803414407	0.806457384	0.811570534	0.816481616	0.820140728	0.822346347	0.824175043	0.824011246	0.822204186	0.8192635	0.814893801	0.807942627
68	68.29	2.454296285	2.578311356	2.684155756	2.781546591	2.860583754	2.922610485	2.971866417	3.015158613	3.045851101	3.045764665	3.026238139	3.000179676	2.972353045	2.937540508	2.900343931	2.862396051	2.816757391	2.770547924	2.725057299	2.681861268	2.638753593	2.59655523	2.552825592	2.514463191	2.478443732	1.315009367	1.315782276	1.314857676	1.311578034	1.30685273	1.301650486	1.296652544	1.291705513	1.286970231	1.281883453	1.276595418	1.270861874	1.264780513	1.259088825	1.252672785	1.246446907	1.23962773	1.233078854	1.227475767	1.222903056	1.217774934	1.212025924	1.206166119	1.199690549	1.193287518	1.186491482	1.179090944	1.171217156	1.162389539	1.15270245	1.142268078	1.131995852	1.122319898	1.113344375	0.966330604	0.964696673	0.963863146	0.963123148	0.962682207	0.962607969	0.961893891	0.960832454	0.960526549	0.962190168	0.963779181	0.964028321	0.962981961	0.961709547	0.960056014	0.959092087	0.95790861	0.956546247	0.955505812	0.954437665	0.952938804	0.95163496	0.949608865	0.948659191	0.94740345	0.945691171	0.802631542	0.79001178	0.779950463	0.774394685	0.773483239	0.775762064	0.781894112	0.7878432	0.792914505	0.796161404	0.798837881	0.799932927	0.800332163	0.798831164	0.795390994	0.790164253	0.783899325
69	68	2.475918908	2.59341926	2.701845129	2.795236022	2.875209548	2.938069741	2.988488877	3.033915191	3.059726846	3.060810365	3.036993128	3.013867453	2.984254984	2.951771112	2.912571335	2.870682003	2.82600503	2.776829149	2.729511577	2.684444073	2.640584308	2.600285542	2.559892233	2.521805145	2.485592924	1.329632029	1.329741277	1.328407188	1.325484743	1.320687096	1.315891021	1.310868385	1.305785269	1.300731431	1.295539082	1.2906157	1.284956492	1.279501143	1.273421793	1.266927523	1.260336928	1.254114315	1.247644649	1.241655012	1.235938453	1.231789191	1.226443187	1.221043682	1.215669347	1.209727803	1.203336536	1.196598538	1.188828497	1.180534927	1.171189686	1.161202322	1.150892836	1.14066039	1.130046224	0.983319632	0.982361186	0.982182966	0.981095967	0.980291402	0.9791557	0.978190952	0.974994578	0.971565144	0.97058764	0.972695666	0.976387619	0.979236648	0.980500332	0.980943212	0.98024289	0.979063498	0.97701905	0.975773141	0.973714881	0.972149783	0.969993069	0.96801772	0.965904137	0.964169938	0.961921183	0.806815729	0.796976902	0.787671351	0.780297489	0.777230156	0.777863527	0.780620701	0.786503574	0.790953373	0.794821581	0.797368243	0.798694012	0.799086437	0.797572235	0.794771383	0.790215784	0.783485494
70	68.19	2.485406518	2.604872291	2.713232242	2.809576701	2.892765242	2.957254009	3.008979752	3.053223447	3.078589308	3.08194394	3.06172942	3.039910441	3.009997371	2.978535497	2.942446092	2.901521812	2.858905613	2.813358539	2.768554841	2.728504467	2.687485108	2.648362454	2.610819194	2.576022788	2.541666549	1.328322944	1.327785977	1.326062952	1.322388195	1.317281488	1.312089548	1.306575696	1.301074191	1.296133054	1.291017897	1.285856855	1.280637099	1.27545928	1.269720304	1.263757789	1.257659366	1.252567892	1.247075338	1.242124194	1.237547572	1.235292599	1.231771893	1.227612397	1.223568983	1.219106493	1.213543914	1.20707108	1.199502883	1.190634725	1.180503394	1.169264292	1.157750383	1.146381072	1.134449568	0.981635053	0.981126041	0.980747324	0.979455939	0.977630326	0.975289074	0.97262851	0.966375285	0.958575677	0.956228969	0.959275436	0.966008076	0.972256433	0.976500913	0.97781383	0.977884702	0.9765113	0.974366193	0.972514702	0.969832275	0.967508127	0.9643039	0.961457203	0.958235947	0.956167155	0.9527903	0.779785757	0.770220129	0.760775311	0.75306073	0.749194555	0.74927098	0.751976692	0.75720435	0.762232991	0.765573142	0.76762983	0.768691216	0.768608984	0.766442756	0.763352366	0.75828372	0.750974654
71	68.49	2.315912845	2.42926736	2.522806937	2.605978804	2.675611	2.735447987	2.778861499	2.816280631	2.841086237	2.836596348	2.815940497	2.793136714	2.763967106	2.735231625	2.701674609	2.663276204	2.624303824	2.581365162	2.539935753	2.500612128	2.462076333	2.424958521	2.388090643	2.353724382	2.320260972	1.224110224	1.224513524	1.223643267	1.220918432	1.216731935	1.212248558	1.207544678	1.202812283	1.198555215	1.19401968	1.189824103	1.185165468	1.180687521	1.175977511	1.171069636	1.166387622	1.162106523	1.157843971	1.154141839	1.150585893	1.14880929	1.145727597	1.142788431	1.139526204	1.135700895	1.130989333	1.125009749	1.118088708	1.109685556	1.100279284	1.089726275	1.078681375	1.068056782	1.056973863	0.901374793	0.899234553	0.897244536	0.894699927	0.892418461	0.889768284	0.88701052	0.882673275	0.87784212	0.876089577	0.877012069	0.879380905	0.881193746	0.881623195	0.881010821	0.880268176	0.878261851	0.875818656	0.873970341	0.872029618	0.870021546	0.867675168	0.86568965	0.863190087	0.861494358	0.859148683	0.703133545	0.693515682	0.684314608	0.677326787	0.673844606	0.674359058	0.677655138	0.682733073	0.688032112	0.692137987	0.694728717	0.696307435	0.696760661	0.695293503	0.692494313	0.687579652	0.681428106
72	68.04	2.482091882	2.601785239	2.70814726	2.803801893	2.880780844	2.941622578	2.993237112	3.034504513	3.056641665	3.058714993	3.031952203	3.009022819	2.976122919	2.942665451	2.904048693	2.860639463	2.815266119	2.765239681	2.717029946	2.671867248	2.626120751	2.584322561	2.542007789	2.503328679	2.466080991	1.341728299	1.342068298	1.341156476	1.338396336	1.33395748	1.329510399	1.324537326	1.319451029	1.314614925	1.309594296	1.304511438	1.298942015	1.293458943	1.287168291	1.280751862	1.274461507	1.268190287	1.261357477	1.254998729	1.248930125	1.244093313	1.237824309	1.231860565	1.225858332	1.219257721	1.212408762	1.205265207	1.197473207	1.188892445	1.179429062	1.169663895	1.159736691	1.149932993	1.139741183	0.994548802	0.99358531	0.993552158	0.993268701	0.993166199	0.992993684	0.993039524	0.992041696	0.990823257	0.991196588	0.992665306	0.994341161	0.995229603	0.994896517	0.993994783	0.993445392	0.992078813	0.99030951	0.989236504	0.987650049	0.986531089	0.985062163	0.983911946	0.982346512	0.981068109	0.979027395	0.834668377	0.824949228	0.815600796	0.808411906	0.804974824	0.806686562	0.810485415	0.815805616	0.820982797	0.825106188	0.827338097	0.829133516	0.82980575	0.828466394	0.825923257	0.822216652	0.815715799
73	68.68	2.540137069	2.662917767	2.772781219	2.872611795	2.956275844	3.023641319	3.076767349	3.120618708	3.149123693	3.144878007	3.123161392	3.100728239	3.07047012	3.037893445	3.000405043	2.960394059	2.919784913	2.874531513	2.83066186	2.790315532	2.751599435	2.712401858	2.676393292	2.643442638	2.610212632	1.375355122	1.375009231	1.373414128	1.369936628	1.364931874	1.359737838	1.353996709	1.348357423	1.342780081	1.337132802	1.331902167	1.325893841	1.320502677	1.314434774	1.3083206	1.302414019	1.297538396	1.292211896	1.287102111	1.282072313	1.27936924	1.275269452	1.271095267	1.267011118	1.262812278	1.257109914	1.250513189	1.242773981	1.233640032	1.223547901	1.21206502	1.200354712	1.188622643	1.176332702	1.028082613	1.028553486	1.028715609	1.027364633	1.025605967	1.023263083	1.020261587	1.013097203	1.003972628	1.000731428	1.004074599	1.012288388	1.020415174	1.025369603	1.027508001	1.027913447	1.026199639	1.02383417	1.021629973	1.018397523	1.015523219	1.011297064	1.007867329	1.00394597	1.001498996	0.998292243	0.81596143	0.806079032	0.796844704	0.789770759	0.785258642	0.783927565	0.786488202	0.791282429	0.796251773	0.799499082	0.801367951	0.802318635	0.8024084	0.800096897	0.796317017	0.790821517	0.783025964
